Time,Open,High,Low,Last,Change,%Change,Volume,"Open Int"
2025-04-08,68.15,68.23,67.1,67.75,-0.48,-0.70%,13102,75065
2025-04-07,65.3,68.31,65.04,68.23,2.07,+3.13%,22098,76105
2025-04-04,67.45,67.85,64.24,66.16,-1.39,-2.06%,31777,75969
2025-04-03,69,69,67.39,67.55,-2.84,-4.03%,21748,72986
2025-04-02,70.61,70.93,70.28,70.39,-0.42,-0.59%,8080,72802
2025-04-01,69.94,70.89,69.58,70.81,0.89,+1.27%,12267,72281
2025-03-31,70,70.02,69.33,69.92,-0.17,-0.24%,8252,70584
2025-03-28,70.15,70.28,69.8,70.09,-0.2,-0.28%,5898,69597
2025-03-27,69.17,70.31,69.09,70.29,1,+1.44%,9869,68626
2025-03-26,68.85,69.51,68.7,69.29,0.49,+0.71%,5762,68565
2025-03-25,68.93,69.23,68.57,68.8,-0.13,-0.19%,5491,67438
2025-03-24,68.79,69.12,68.37,68.93,0.27,+0.39%,4567,66861
2025-03-21,69.43,69.58,68.61,68.66,-0.7,-1.01%,4095,66453
2025-03-20,69.6,69.92,69.06,69.36,-0.16,-0.23%,4675,65825
2025-03-19,69.57,69.65,69.22,69.52,-0.04,-0.06%,7022,65188
2025-03-18,69.76,69.97,69.21,69.56,-0.3,-0.43%,5423,63662
2025-03-17,69.97,70.43,69.73,69.86,-0.12,-0.17%,6629,64233
