Time,Open,High,Low,Last,Change,%Change,Volume,"Open Int"
2025-09-04,66.95,67.03,65.91,66.53,-0.63,-0.94%,131190,202848
2025-09-03,68.48,68.67,66.93,67.16,-1.43,-2.08%,155426,200035
2025-09-02,66.86,68.82,66.51,68.59,1.7,+2.54%,229817,202581
2025-08-29,67.11,67.32,66.73,66.89,-0.53,-0.79%,118082,192842
2025-08-28,66.58,67.47,66.28,67.42,0.53,+0.79%,126911,213350
2025-08-27,66.42,66.93,65.93,66.89,0.62,+0.94%,124298,211121
2025-08-26,67.65,67.65,66.18,66.27,-1.47,-2.17%,103763,207590
2025-08-25,66.87,67.97,66.61,67.74,0.97,+1.45%,86873,209553
2025-08-22,66.53,66.91,66.43,66.77,0.11,+0.17%,155263,209167
2025-08-21,65.97,66.72,65.84,66.66,0.77,+1.17%,155083,209089
2025-08-20,65.21,66.12,64.93,65.89,0.98,+1.51%,143576,207416
2025-08-19,65.32,65.43,64.78,64.91,-0.66,-1.01%,130709,205436
2025-08-18,64.62,65.72,64.45,65.57,0.66,+1.02%,132653,203085
2025-08-15,65.65,65.74,64.82,64.91,-0.78,-1.19%,133692,199049
2025-08-14,64.9,65.77,64.71,65.69,0.87,+1.34%,119390,195947
2025-08-13,65.22,65.38,64.23,64.82,-0.46,-0.70%,141710,193042
2025-08-12,65.64,66.01,65.14,65.28,-0.41,-0.62%,136381,192141
2025-08-11,64.88,65.93,64.86,65.69,0.2,+0.31%,107840,188451
2025-08-08,65.53,66.07,64.65,65.49,-0.04,-0.06%,197457,186432
2025-08-07,65.79,66.36,65.39,65.53,-0.29,-0.44%,170087,186658
2025-08-06,66.68,67.82,65.5,65.82,-0.67,-1.01%,196060,186184
2025-08-05,67.45,67.52,66.45,66.49,-0.96,-1.42%,169976,186614
2025-08-04,67.5,68.31,66.74,67.45,-0.59,-0.87%,152363,188321
2025-08-01,70.02,70.23,67.79,68.04,-2.05,-2.92%,223988,191158
2025-07-31,71.1,71.12,69.58,70.09,-0.82,-1.16%,182720,189083
2025-07-30,70.43,71.17,69.59,70.91,0.53,+0.75%,243425,206467
2025-07-29,68.3,70.81,68.1,70.38,2.16,+3.17%,233898,200510
2025-07-28,66.6,68.5,66.55,68.22,1.57,+2.36%,155025,199609
2025-07-25,67.46,67.87,66.46,66.65,-0.72,-1.07%,149208,195380
2025-07-24,67.11,67.74,66.78,67.37,0.36,+0.54%,159086,192685
2025-07-23,67.16,67.25,66.49,67.01,0.13,+0.19%,136443,194927
2025-07-22,67.31,67.31,66.53,66.88,-0.53,-0.79%,178961,193236
2025-07-21,67.55,67.68,66.88,67.41,0.08,+0.12%,134051,193215
2025-07-18,67.44,68.28,67.29,67.33,-0.03,-0.04%,192544,193920
2025-07-17,66.68,67.47,66.32,67.36,0.87,+1.31%,166201,188408
2025-07-16,66.9,67.02,65.98,66.49,-0.21,-0.31%,168180,189805
2025-07-15,67.03,67.32,66.6,66.7,-0.4,-0.60%,169862,191537
2025-07-14,68.05,68.62,66.87,67.1,-0.62,-0.92%,191283,190813
2025-07-11,66.37,68,66.18,67.72,1.46,+2.20%,147966,190359
2025-07-10,67.41,67.82,66.12,66.26,-1.15,-1.71%,168886,186340
2025-07-09,67.4,67.98,66.95,67.41,-0.15,-0.22%,146105,183037
2025-07-08,66.86,67.99,66.54,67.56,0.56,+0.84%,121871,178660
2025-07-07,65.36,67.28,65.08,67,0.65,+0.98%,188603,178658
2025-07-03,66.39,66.45,65.74,66.35,-0.2,-0.30%,0,0
2025-07-02,65.26,66.6,65.04,66.55,1.31,+2.01%,154011,177731
2025-07-01,64.73,65.48,64.55,65.24,0.33,+0.51%,96803,175394
2025-06-30,64.55,65.27,64.2,64.91,-0.07,-0.11%,92932,176334
2025-06-27,65.05,65.44,64.34,64.98,0.03,+0.05%,110904,196449
2025-06-26,64.89,65.76,64.5,64.95,0.37,+0.57%,113987,195843
